# Creation Date: Tue Mar 17 15:46:45 2015
# Data from the EMEC Catalogue (Gruenthal, G. & Wahlstroem, R., 2012)
# Contact address: ggrue@gfz-potsdam.de
# For technical questions: lemgo@gfz-potsdam.de
------------------------------------------------------------------------------------------------
# Indices at original magnitudes M_orig: w for Mw or Mo, L for ML, S for MS, b for mb, d for Md.
# The focal depth is given in km.
------------------------------------------------------------------------------------------------
# Requested data:
# Coordinate Range Lat: 40.0/50.5 Lon: -10.0/10.5
# Time: 1000 - 2006
# File Format:
# year;month;day;hour;minute;latitude;longitude;depth;intensity;M_orig;type;Mw ;Mw_err;reference
------------------------------------------------------------------------------------------------
 1968 ;    8; 19;   0;    36;  46.29 ;    6.55 ;     ;         ;   4.7;  w ;4.7;      ;   BBG05
 1968 ;    9;  7;  16;    49;  44.23 ;    8.20 ;     ;         ;   4.6;  w ;4.6; 0.37 ;  CPTI08
 1969 ;    2; 26;   1;    28;  48.29 ;    9.01 ;    8;     6.5 ;   4.4;  w ;4.4;      ;   Kun86
 1969 ;    6; 24;  13;    25;  44.90 ;   10.05 ;     ;         ;   4.6;  w ;4.6; 0.23 ;  CPTI08
 1969 ;   10;  9;   3;    31;  44.95 ;    7.40 ;     ;         ;   4.4;  w ;4.4; 0.47 ;  CPTI08
 1969 ;   10; 21;  23;    10;  40.08 ;   -8.84 ;     ;         ;   4.6;  L ;4.6;      ;     CNP
 1969 ;   11;  5;   5;    25;  46.77 ;    8.23 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1970 ;    1; 22;  15;    25;  48.28 ;    9.03 ;    8;       7 ;   4.9;  w ;4.9;      ;   Kun86
 1970 ;    3; 11;   2;    32;  47.50 ;    9.10 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1970 ;    3; 14;  15;    48;  42.48 ;    1.68 ;     ;       6 ;   4.3;  b ;4.2;      ;   IGN10
 1970 ;    3; 16;   6;    26;  42.54 ;    1.71 ;    5;       5 ;   4.6;  L ;4.3;      ;     LDG
 1970 ;    4;  5;   6;    49;  42.48 ;    1.69 ;     ;       5 ;   4.8;  b ;4.8;      ;   IGN10
 1970 ;    4; 10;  20;    19;  48.32 ;    9.05 ;     ;     5.5 ;   3.9;  L ;3.6;      ;     Ley
 1970 ;    4; 19;  18;    16;  45.55 ;   10.39 ;     ;         ;   4.5;  w ;4.5; 0.29 ;  CPTI08
 1970 ;    5; 10;   1;    49;  47.23 ;    9.60 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1970 ;    5; 31;   8;    11;  48.32 ;    9.05 ;     ;       5 ;     4;  L ;3.7;      ;     Ley
 1970 ;    6; 18;   9;     3;  40.95 ;    7.42 ;     ;         ;   4.8;  w ;4.8; 0.47 ;  CPTI08
 1970 ;    7; 16;  10;    55;  46.77 ;    8.23 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1970 ;    7; 21;  11;    24;  46.64 ;    7.64 ;     ;         ;   3.8;  w ;3.8;      ; ECOS-09
 1970 ;    8;  6;  13;    54;  46.62 ;    9.85 ;    6;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1970 ;   11;  3;   8;    45;  50.40 ;    4.37 ;     ;       7 ;   3.9;  L ;3.6;      ;     Cam
 1970 ;   12;  1;  10;    49;  50.22 ;    7.70 ;   10;     4.5 ;   3.8;  L ;3.5;      ;     Ley
 1970 ;   12; 31;  22;     4;  44.21 ;    8.32 ;     ;     5.5 ;   4.6;  w ;4.6; 0.22 ;  CPTI08
 1971 ;    1;  6;  11;    10;  45.05 ;    9.24 ;     ;     4.5 ;   3.9;  w ;3.9; 0.34 ;  CPTI08
 1971 ;    1; 15;   2;    55;  48.30 ;    8.95 ;    8;       5 ;   4.1;  L ;3.8;      ;     Ley
 1971 ;    2;  1;  12;    26;  44.43 ;    7.42 ;     ;     5.5 ;   4.6;  w ;4.6; 0.28 ;  CPTI08
 1971 ;    5; 19;  17;    30;  48.25 ;    9.03 ;    7;       5 ;   3.8;  L ;3.5;      ;     Ley
 1971 ;    6;  6;  21;    59;  44.60 ;    6.73 ;    3;     5.5 ;     4;  L ;3.5;      ;     LDG
 1971 ;    6;  8;   2;    22;  48.35 ;    8.93 ;    6;       6 ;   4.2;  L ;3.9;      ;     Ley
 1971 ;    6; 17;   7;    40;  47.66 ;    8.80 ;     ;     4.5 ;   3.5;  w ;3.5;      ; ECOS-09
 1971 ;    7; 12;   7;    10;  49.40 ;    8.62 ;    6;       5 ;   3.8;  L ;3.5;      ;     Ley
 1971 ;    7; 15;   1;    33;  44.81 ;   10.35 ;     ;       8 ;   5.6;  w ;5.6; 0.09 ;  CPTI08
 1971 ;    9; 25;  10;    34;  44.11 ;    8.65 ;     ;     5.5 ;   4.5;  w ;4.5; 0.22 ;  CPTI08
 1971 ;    9; 29;   7;    18;  46.90 ;    9.01 ;     ;         ;   4.9;  w ;4.9;      ;   BBG05
 1971 ;   11; 10;  23;    59;  46.15 ;    7.32 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1971 ;   11; 19;   3;     3;  48.23 ;    9.58 ;   10;       5 ;   3.9;  L ;3.6;      ;     Ley
 1971 ;   11; 30;   5;    23;  46.80 ;   -2.07 ;    4;         ;   4.3;  L ;3.9;      ;     LDG
 1972 ;    1; 18;  23;    26;  44.20 ;    8.16 ;     ;     6.5 ;   4.8;  w ;4.8; 0.24 ;  CPTI08
 1972 ;    5; 18;   8;    11;  48.28 ;    9.03 ;    8;       7 ;   4.8;  L ;4.5;      ;     Ley
 1972 ;    6;  6;  18;     8;  47.33 ;   -2.89 ;   13;         ;     4;  L ;3.5;      ;     LDG
 1972 ;    6; 25;  17;    10;  44.60 ;   10.20 ;     ;         ;     4;  w ;4.0; 0.47 ;  CPTI08
 1972 ;    9;  7;  22;    26;  45.98 ;   -1.49 ;   11;       7 ;   5.7;  L ;5.4;      ;     LDG
 1972 ;    9;  8;   1;    51;  46.01 ;   -1.38 ;   18;       5 ;   4.1;  L ;3.7;      ;     LDG
 1972 ;    9;  8;   8;     1;  45.97 ;   -1.40 ;    9;         ;   4.4;  L ;4.0;      ;     LDG
 1972 ;    9;  8;   9;    20;  45.94 ;   -1.47 ;    3;         ;     4;  L ;3.5;      ;     LDG
 1972 ;    9;  9;   2;    48;  46.03 ;   -1.39 ;   11;       5 ;   4.4;  L ;4.0;      ;     LDG
 1972 ;    9; 11;   7;    48;  46.04 ;   -1.39 ;   17;       5 ;   4.8;  L ;4.5;      ;     LDG
 1972 ;   10; 25;  21;    56;  44.07 ;   10.04 ;     ;       5 ;   5.1;  w ;5.1;  0.1 ;  CPTI08
 1972 ;   11; 24;   9;    56;  48.65 ;   -4.20 ;   30;         ;   4.3;  L ;3.9;      ;     LDG
 1973 ;    1;  6;   2;     6;  45.97 ;   -1.55 ;   11;       5 ;   4.7;  L ;4.4;      ;     LDG
 1973 ;    1; 20;  10;    37;  45.94 ;   -1.47 ;     ;       5 ;   4.8;  L ;4.5;      ;     LDG
 1973 ;    2; 22;   6;    48;  48.26 ;    6.55 ;    5;       4 ;   4.1;  L ;3.7;      ;     LDG
 1973 ;    4; 20;  16;    45;  43.53 ;   10.22 ;     ;     5.5 ;   4.6;  w ;4.6; 0.34 ;  CPTI08
 1973 ;    4; 20;  20;    50;  45.95 ;   -2.94 ;   18;         ;   4.3;  L ;3.9;      ;     LDG
 1973 ;    6;  5;  13;    47;  44.67 ;    9.52 ;     ;         ;   4.6;  w ;4.6; 0.19 ;  CPTI08
 1973 ;    7;  9;   0;    27;  46.77 ;    9.58 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1973 ;    7; 24;   0;    48;  47.12 ;    9.52 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1973 ;   12; 13;   8;     8;  43.15 ;   -0.34 ;    5;     6.5 ;   4.4;  L ;4.0;      ;     LDG
 1974 ;    1; 19;   2;    50;  46.57 ;    7.37 ;     ;       5 ;   3.9;  w ;3.9;      ; ECOS-09
 1974 ;    2;  8;  20;    12;  44.14 ;    6.54 ;    6;       5 ;   4.5;  L ;4.2;      ;     LDG
 1974 ;    3; 11;   5;    25;  40.37 ;   -7.94 ;     ;         ;   4.7;  L ;4.7;      ;     CNP
 1974 ;    4; 15;  21;    49;  44.53 ;    9.85 ;     ;         ;   4.4;  w ;4.4; 0.47 ;  CPTI08
 1974 ;    4; 18;   2;    24;  44.53 ;    2.51 ;    6;       5 ;   4.1;  L ;3.7;      ;     LDG
 1974 ;    5; 21;   7;    42;  47.58 ;    7.77 ;   22;         ;   3.9;  w ;3.9;      ; ECOS-09
 1974 ;    9;  1;  17;    21;  45.88 ;   -1.43 ;    9;         ;   4.4;  L ;4.0;      ;     LDG
 1974 ;   10; 16;   3;    42;  48.32 ;    9.02 ;   10;       6 ;   4.2;  L ;3.9;      ;     Ley
 1975 ;    8; 30;  14;     7;  48.76 ;   -3.09 ;   13;     5.5 ;   4.4;  L ;4.0;      ;     LDG
 1975 ;   11; 13;  19;    55;  44.66 ;    9.63 ;     ;     5.5 ;   4.4;  w ;4.4; 0.26 ;  CPTI08
 1975 ;   11; 16;  13;     4;  44.75 ;    9.52 ;     ;         ;     5;  w ;5.0; 0.29 ;  CPTI08
 1976 ;    2; 11;  23;    43;  45.99 ;   -1.46 ;   10;       4 ;   4.4;  L ;4.0;      ;     LDG
 1976 ;    2; 29;   3;    40;  48.02 ;    8.48 ;   10;       5 ;     4;  L ;3.7;      ;     Ley
 1976 ;    7; 17;   9;    13;  46.68 ;    9.69 ;    9;       5 ;   3.9;  w ;3.9; 0.17 ; ECOS-09
 1976 ;    8; 22;   2;    49;  44.57 ;    9.50 ;     ;         ;   4.4;  w ;4.4; 0.47 ;  CPTI08
 1976 ;    9;  8;  19;    54;  45.72 ;    0.80 ;   15;       5 ;   4.3;  L ;3.9;      ;     LDG
 1976 ;    9; 15;  23;    39;  48.32 ;    9.07 ;     ;       6 ;     4;  L ;3.7;      ;     Ley
 1976 ;   10;  7;  23;    45;  46.05 ;   -2.57 ;   11;         ;   4.8;  L ;4.5;      ;     LDG
 1976 ;   10; 24;  20;    33;  50.36 ;    4.03 ;     ;       6 ;   4.2;  L ;3.9;      ;     Cam
 1977 ;    3;  5;  13;    31;  46.42 ;    7.39 ;   10;         ;   3.8;  w ;3.8; 0.17 ; ECOS-09
 1977 ;    4; 27;  23;    25;  46.53 ;    2.92 ;    3;       5 ;   4.1;  L ;3.7;      ;     LDG
 1977 ;    7;  3;  12;    13;  44.64 ;    6.78 ;   27;         ;   4.3;  L ;3.9;      ;     LDG
 1977 ;    9;  2;  22;    47;  48.03 ;    9.32 ;    3;     6.5 ;   3.9;  L ;3.6;      ;     Ley
 1977 ;    9; 12;  22;    20;  43.06 ;   -0.99 ;    7;     6.5 ;   4.5;  L ;4.2;      ;     LDG
 1977 ;   10; 10;   6;     5;  45.95 ;   -1.44 ;   12;       5 ;   4.8;  L ;4.5;      ;     LDG
 1977 ;   11;  7;   0;    23;  48.07 ;    9.38 ;   12;       5 ;   3.9;  L ;3.6;      ;     Ley
 1978 ;    1; 15;   9;    22;  49.03 ;   -5.63 ;   30;         ;   4.4;  L ;4.0;      ;     LDG
 1978 ;    1; 16;  14;    31;  48.30 ;    9.03 ;    7;     6.5 ;   4.6;  L ;4.3;      ;     Ley
 1978 ;    1; 16;  14;    33;  48.30 ;    9.04 ;    6;         ;   4.1;  L ;3.8;      ;     Ley
 1978 ;    2; 11;  14;    13;  46.35 ;    3.24 ;   11;       4 ;   4.1;  L ;3.7;      ;     LDG
 1978 ;    2; 12;  18;    34;  47.74 ;   -1.69 ;    8;         ;     4;  L ;3.5;      ;     LDG
 1978 ;    4;  3;   6;    26;  42.26 ;    9.59 ;     ;       6 ;   4.4;  L ;4.0;      ;     LDG
 1978 ;    5; 27;   7;    47;  45.91 ;   -1.42 ;    7;         ;     4;  L ;3.5;      ;     LDG
 1978 ;    9;  3;   5;     8;  48.28 ;    9.03 ;    7;     7.5 ;   5.1;  w ;5.1;      ;   Kun86
 1978 ;    9;  3;   5;    23;  48.28 ;    9.00 ;   10;         ;   3.9;  L ;3.6;      ;     Ley
 1978 ;    9;  3;   5;    34;  48.28 ;    8.72 ;   10;         ;   4.3;  L ;4.0;      ;     Ley
 1978 ;    9;  3;   8;    10;  48.50 ;    8.90 ;   10;         ;   4.1;  L ;3.8;      ;     Ley
 1978 ;    9;  3;  10;     2;  48.40 ;    8.90 ;   10;         ;   4.7;  L ;4.4;      ;     Ley
 1978 ;    9; 19;  23;    53;  48.30 ;    8.95 ;   10;         ;   4.1;  L ;3.8;      ;     Ley
 1978 ;    9; 20;  15;    40;  48.27 ;   -4.16 ;   30;         ;   4.2;  L ;3.8;      ;     LDG
 1978 ;   10; 12;  19;    55;  41.88 ;   -7.73 ;    5;         ;   4.3;  b ;4.2;      ;   IGN10
 1978 ;   11;  6;  10;    48;  45.74 ;    1.01 ;   12;     5.5 ;   4.4;  L ;4.0;      ;     LDG
 1979 ;    2;  9;  14;    44;  45.66 ;    9.48 ;     ;       6 ;   4.8;  w ;4.8; 0.13 ;  CPTI08
 1979 ;    2; 15;  10;    11;  42.76 ;   -7.37 ;   10;       5 ;   4.6;  b ;4.5;      ;   IGN10
 1979 ;    4; 16;  12;    27;  44.66 ;    5.23 ;   12;     5.5 ;   4.4;  L ;4.0;      ;     LDG
 1979 ;    7;  3;  21;    13;  46.92 ;    7.06 ;   30;         ;   3.5;  w ;3.5; 0.15 ; ECOS-09
 1979 ;   10; 27;  14;    58;  48.17 ;    7.65 ;   15;     4.5 ;   4.3;  L ;3.9;      ;     LDG
 1979 ;   11; 22;   7;    24;  44.95 ;    5.71 ;    3;       6 ;   4.2;  L ;3.8;      ;     LDG
 1979 ;   12; 18;   5;    47;  42.89 ;   -7.16 ;   20;       6 ;   4.2;  b ;4.1;      ;   IGN10
 1980 ;    1;  5;  14;    32;  45.06 ;    7.39 ;     ;       7 ;   4.8;  w ;4.8; 0.09 ;  CPTI08
 1980 ;    2; 29;  20;    40;  43.09 ;   -0.37 ;     ;         ;   5.2;  w ;5.2;      ;   CAS08
 1980 ;    3;  2;   2;    22;  43.12 ;   -0.34 ;    7;         ;   4.4;  L ;4.0;      ;     LDG
 1980 ;    3;  3;   0;    33;  43.12 ;   -0.36 ;    6;         ;   4.5;  L ;4.2;      ;     LDG
 1980 ;    7; 15;  12;    17;  47.69 ;    7.40 ;     ;         ;   4.8;  w ;4.8;      ;   BBG05
 1980 ;    7; 16;  15;     0;  47.72 ;    7.29 ;   15;         ;     4;  L ;3.5;      ;     LDG
 1980 ;   10; 10;  21;    42;  44.45 ;    6.85 ;     ;       5 ;      ;    ;3.6;      ;  SisF10
 1980 ;   12;  2;   5;    58;  45.78 ;    6.30 ;    5;     6.5 ;   4.7;  L ;4.4;      ;     LDG
 1980 ;   12; 23;  12;     1;  44.80 ;    9.76 ;     ;     6.5 ;   4.6;  w ;4.6; 0.09 ;  CPTI08
 1981 ;    2;  5;  21;    56;  43.40 ;   -0.63 ;   12;       6 ;   4.4;  L ;4.0;      ;     LDG
 1981 ;    4; 22;   4;    26;  43.50 ;    8.54 ;     ;         ;   4.5;  w ;4.5; 0.09 ;  CPTI08
 1981 ;    4; 23;  15;    53;  42.90 ;    1.95 ;     ;         ;   4.5;  L ;4.2;      ;     LDG
 1981 ;    7; 19;  19;    58;  43.09 ;    0.07 ;   11;       5 ;   4.6;  L ;4.3;      ;     LDG
 1981 ;    9;  4;   4;    42;  48.74 ;   -4.73 ;   25;       5 ;   4.3;  L ;3.9;      ;     LDG
 1982 ;    1;  6;  16;    32;  43.21 ;   -0.98 ;   15;     6.5 ;     5;  L ;4.7;      ;     LDG
 1982 ;    1;  8;   0;    52;  47.21 ;    9.84 ;    6;     5.5 ;      ;    ;3.6;      ; ZAMG09L
 1982 ;    3; 25;  17;     1;  45.82 ;   -5.09 ;   30;         ;   4.6;  L ;4.3;      ;     LDG
 1982 ;    5; 17;  17;    30;  48.55 ;   10.25 ;   30;       5 ;   4.3;  L ;4.0;      ;   Ley96
 1982 ;    5; 22;   4;     3;  42.73 ;   -1.77 ;    9;       5 ;   4.5;  b ;4.4;      ;   IGN10
 1982 ;    5; 22;   4;    37;  42.83 ;   -1.74 ;    7;         ;   4.2;  b ;4.1;      ;   IGN10
 1982 ;    6; 22;  19;    50;  42.88 ;   -1.87 ;    8;       5 ;   4.4;  b ;4.3;      ;   IGN10
 1982 ;   11;  7;   2;     1;  46.11 ;    2.79 ;   13;       5 ;     4;  L ;3.5;      ;     LDG
 1982 ;   11;  8;  13;     2;  46.12 ;    6.36 ;    3;       5 ;   4.1;  L ;3.7;      ;     LDG
 1983 ;    4; 21;   1;    53;  46.20 ;    0.96 ;    5;       5 ;     4;  L ;3.5;      ;     LDG
 1983 ;    5;  8;  17;    47;  45.06 ;   -3.33 ;   28;         ;   4.1;  L ;3.7;      ;     LDG
 1983 ;    7;  7;   3;    52;  48.49 ;   -1.18 ;   13;     4.5 ;   4.1;  L ;3.7;      ;     LDG
 1983 ;    7; 26;  20;     7;  42.65 ;    1.15 ;     ;     5.5 ;      ;    ;4.3;      ;    IGC1
 1983 ;    8; 31;   0;    18;  46.71 ;   10.36 ;    3;     4.5 ;   3.7;  w ;3.7; 0.15 ; ECOS-09
 1983 ;   11;  9;  16;    29;  44.65 ;   10.34 ;     ;     6.5 ;   5.1;  w ;5.1; 0.09 ;  CPTI08
 1984 ;    2; 19;  21;    14;  43.44 ;    5.57 ;    8;       6 ;   4.4;  L ;4.0;      ;     LDG
 1984 ;    2; 23;   5;    51;  43.06 ;    0.17 ;   12;       5 ;   4.5;  L ;4.2;      ;     LDG
 1984 ;    2; 25;   2;     3;  43.21 ;   -1.17 ;   11;       6 ;   4.7;  L ;4.4;      ;     LDG
 1984 ;    2; 25;   6;     8;  46.02 ;   -1.74 ;   11;         ;   4.1;  L ;3.7;      ;     LDG
 1984 ;    4; 17;   8;    53;  44.99 ;    5.19 ;     ;     5.5 ;   4.4;  L ;4.0;      ;     LDG
 1984 ;    4; 19;  20;    41;  45.00 ;    5.15 ;    7;       5 ;   4.2;  L ;3.8;      ;     LDG
 1984 ;    4; 22;  17;    39;  43.59 ;   10.28 ;     ;         ;   4.6;  w ;4.6; 0.09 ;  CPTI08
 1984 ;    5;  3;   8;    56;  46.07 ;    6.53 ;     ;       5 ;   4.1;  L ;3.7;      ;     LDG
 1984 ;    6;  8;   2;    43;  46.69 ;   10.32 ;   10;         ;   3.7;  w ;3.7; 0.15 ; ECOS-09
 1984 ;    9;  5;   5;    16;  47.25 ;    8.56 ;   15;     4.5 ;   3.7;  w ;3.7; 0.15 ; ECOS-09
 1984 ;   11;  5;   7;    56;  45.29 ;    6.45 ;    4;       4 ;   4.2;  L ;3.8;      ;     LDG
 1984 ;   12; 22;   2;    18;  48.09 ;    6.58 ;   10;       5 ;   4.1;  L ;3.7;      ;     LDG
 1984 ;   12; 24;  16;    44;  48.09 ;    6.58 ;   10;         ;   4.1;  L ;3.7;      ;     LDG
 1984 ;   12; 29;  11;     2;  48.11 ;    6.54 ;   10;       6 ;   4.8;  L ;4.5;      ;     LDG
 1984 ;   12; 29;  11;     3;  48.03 ;    6.55 ;   11;         ;   4.5;  L ;4.2;      ;     LDG
 1984 ;   12; 29;  14;     2;  48.04 ;    6.59 ;   14;         ;   4.3;  L ;3.9;      ;     LDG
 1984 ;   12; 29;  14;    54;  48.12 ;    6.56 ;    9;         ;   4.2;  L ;3.8;      ;     LDG
 1984 ;   12; 31;  23;    26;  48.03 ;    6.58 ;   13;       5 ;   4.1;  L ;3.7;      ;     LDG
 1985 ;    1;  2;  18;    39;  48.09 ;    6.55 ;    9;         ;     4;  L ;3.5;      ;     LDG
 1985 ;    1; 23;  10;    10;  44.08 ;   10.45 ;     ;       6 ;   4.7;  w ;4.7; 0.15 ;  CPTI08
 1985 ;    2; 28;  21;    33;  47.66 ;    7.34 ;    7;       5 ;     4;  L ;3.5;      ;     LDG
 1985 ;    8; 15;  18;    58;  44.64 ;    9.68 ;     ;       7 ;   4.5;  w ;4.5; 0.18 ;  CPTI08
 1985 ;    8; 24;   6;     8;  50.26 ;    7.99 ;   15;       4 ;   3.9;  L ;3.6;      ;   Ley96
 1985 ;    9; 30;  11;    16;  47.58 ;    0.55 ;    8;       5 ;   4.7;  L ;4.4;      ;     LDG
 1986 ;    2; 15;   1;    43;  46.06 ;    7.64 ;    5;         ;   3.5;  w ;3.5; 0.15 ; ECOS-09
 1986 ;    2; 27;  12;     7;  47.68 ;    8.96 ;   18;         ;   3.8;  w ;3.8; 0.17 ; ECOS-09
 1986 ;    3; 22;   2;    30;  46.52 ;   -3.89 ;   30;         ;   4.2;  L ;3.8;      ;     LDG
 1986 ;   10;  1;  19;    53;  44.28 ;   10.12 ;     ;         ;   4.5;  w ;4.5; 0.09 ;  CPTI08
 1987 ;    1; 22;   5;    10;  43.54 ;   10.19 ;     ;     5.5 ;   4.4;  w ;4.4; 0.16 ;  CPTI08
 1987 ;    3; 17;   3;     5;  48.23 ;    9.00 ;    5;       5 ;   3.8;  L ;3.5;      ;   Ley96
 1987 ;    9; 20;  11;    53;  46.76 ;    7.22 ;     ;         ;   3.6;  w ;3.6; 0.15 ; ECOS-09
 1987 ;   10; 28;  23;    49;  47.08 ;    9.21 ;   13;         ;   3.9;  w ;3.9; 0.17 ; ECOS-09
 1988 ;    2;  5;   8;    36;  45.71 ;   -0.81 ;     ;         ;     4;  L ;3.5;      ;     LDG
 1988 ;    2;  8;  11;    24;  44.10 ;   10.43 ;     ;       6 ;   4.5;  w ;4.5; 0.13 ;  CPTI08
 1988 ;    5; 11;   0;     8;  48.09 ;   -0.72 ;   13;       4 ;   4.2;  L ;3.8;      ;     LDG
 1988 ;    6; 11;  22;    44;  45.89 ;    6.79 ;    3;       5 ;     4;  L ;3.5;      ;     LDG
 1989 ;    1;  6;  19;    33;  42.99 ;    0.17 ;   11;     5.5 ;   4.9;  L ;4.6;      ;     LDG
 1989 ;    2; 13;  17;    32;  45.93 ;   -1.38 ;     ;       4 ;     4;  L ;3.5;      ;     LDG
 1989 ;    2; 14;   0;    47;  45.93 ;   -1.39 ;     ;       4 ;     4;  L ;3.5;      ;     LDG
 1989 ;    4;  6;  13;     5;  44.84 ;   -3.24 ;     ;         ;     4;  L ;3.5;      ;     LDG
 1989 ;    5; 30;   6;    28;  43.14 ;   -0.29 ;    7;       5 ;   4.5;  L ;4.2;      ;     LDG
 1989 ;    8; 21;   6;    52;  48.10 ;   -5.50 ;   10;         ;   4.9;  L ;4.6;      ;     LDG
 1989 ;    9; 30;   4;    41;  46.33 ;    7.39 ;    8;         ;   3.6;  w ;3.6;  0.1 ; ECOS-09
 1989 ;   12; 26;  19;    59;  43.63 ;    7.68 ;     ;         ;   4.6;  w ;4.6; 0.22 ;  CPTI08
 1990 ;    2; 11;   7;     0;  44.94 ;    7.61 ;     ;       6 ;   4.7;  w ;4.7; 0.09 ;  CPTI08
 1990 ;    2; 14;  15;    55;  46.28 ;    6.75 ;   17;         ;   3.9;  w ;3.9; 0.16 ; ECOS-09
 1990 ;    5; 16;  12;    32;  46.86 ;   10.24 ;   15;         ;   3.7;  w ;3.7;  0.1 ; ECOS-09
 1990 ;    5; 26;  11;    45;  50.22 ;    8.70 ;    5;       5 ;   3.8;  L ;3.5;      ;   Ley96
 1991 ;    2; 11;  15;    43;  44.86 ;    6.79 ;     ;       6 ;   4.7;  L ;4.4;      ;     LDG
 1991 ;   10; 31;   9;    31;  44.94 ;   10.00 ;     ;       5 ;   4.4;  w ;4.4; 0.14 ;  CPTI08
 1991 ;   11; 20;   1;    54;  46.73 ;    9.53 ;     ;         ;   4.7;  w ;4.7;      ;   BBG05
 1991 ;   12;  6;  19;    34;  47.25 ;    0.15 ;    4;       4 ;   4.2;  L ;3.8;      ;     LDG
 1992 ;    2; 17;  19;    23;  46.73 ;    9.53 ;   10;     4.5 ;   3.8;  w ;3.8;  0.1 ; ECOS-09
 1992 ;    3; 28;  19;    24;  46.74 ;    9.51 ;    9;         ;   3.5;  w ;3.5;  0.1 ; ECOS-09
 1992 ;    5;  8;   6;    44;  47.27 ;    9.50 ;    6;         ;   4.3;  w ;4.3;      ;   BBG05
 1992 ;    5;  8;   7;    51;  47.14 ;    9.52 ;     ;         ;   3.6;  w ;3.6;  0.1 ; ECOS-09
 1992 ;    5; 15;   0;    43;  47.16 ;    9.52 ;   11;         ;   3.8;  w ;3.8;  0.1 ; ECOS-09
 1992 ;   12; 30;  21;    34;  47.71 ;    8.38 ;   22;       5 ;     4;  L ;3.7;      ;   Ley96
 1993 ;    3; 13;  11;    36;  47.44 ;   -2.30 ;    7;     5.5 ;   4.6;  L ;4.3;      ;     LDG
 1993 ;    7; 10;   8;    59;  47.13 ;   10.22 ;   19;       5 ;   3.9;  L ;3.6;      ; ZAMG09L
 1993 ;    7; 17;  10;    35;  44.20 ;    8.24 ;     ;       5 ;   4.5;  w ;4.5;  0.1 ;  CPTI08
 1994 ;    1; 27;   8;    26;  44.19 ;   -7.49 ;    9;         ;   3.7;  b ;3.5;      ;   IGN10
 1994 ;    3; 31;   9;    41;  47.14 ;   10.16 ;    8;       5 ;     4;  L ;3.7;      ; ZAMG09L
 1994 ;    8; 28;   6;     4;  46.87 ;    8.77 ;    4;         ;   3.7;  w ;3.7;  0.1 ; ECOS-09
 1994 ;    9; 24;  17;    55;  40.97 ;    4.77 ;   30;         ;   4.5;  b ;4.4;      ;   IGN10
 1994 ;   11; 30;  16;    31;  49.44 ;   -0.53 ;    7;     4.5 ;   4.1;  L ;3.7;      ;     LDG
 1994 ;   12; 14;   8;    56;  45.95 ;    6.44 ;     ;         ;   4.4;  w ;4.4;      ;   CAS08
 1995 ;    3;  3;  16;    16;  44.37 ;   10.01 ;     ;         ;   4.4;  w ;4.4; 0.22 ;  CPTI08
 1995 ;    3; 15;  19;    42;  44.00 ;   -7.77 ;   33;         ;   4.2;  b ;4.1;      ;   IGN10
 1995 ;    4; 21;   8;     2;  43.78 ;    7.58 ;     ;       6 ;   4.4;  w ;4.4; 0.18 ;  CPTI08
 1995 ;    5; 15;  15;    37;  40.87 ;    1.61 ;     ;         ;   4.9;  b ;4.9;      ;   IGN10
 1995 ;    5; 15;  15;    41;  40.82 ;    1.58 ;   13;         ;   4.3;  b ;4.2;      ;   IGN10
 1995 ;   10; 10;   6;    54;  44.18 ;   10.06 ;     ;       7 ;   4.8;  w ;4.8; 0.09 ;  CPTI08
 1995 ;   10; 25;   3;    18;  40.99 ;    4.88 ;     ;         ;   4.2;  b ;4.1;      ;   IGN10
 1995 ;   10; 29;  13;     0;  45.72 ;    9.85 ;     ;     5.5 ;   4.5;  w ;4.5; 0.09 ;  CPTI08
 1995 ;   11; 16;   5;    57;  47.06 ;    8.80 ;    4;         ;   3.8;  w ;3.8;  0.1 ; ECOS-09
 1995 ;   11; 21;   4;     4;  45.07 ;    7.43 ;     ;     5.5 ;   4.5;  w ;4.5; 0.15 ;  CPTI08
 1995 ;   11; 29;  23;    56;  42.82 ;   -7.30 ;    9;       6 ;   4.6;  b ;4.5;      ;   IGN10
 1995 ;   12;  7;  20;     3;  45.00 ;   -5.54 ;   10;         ;   4.6;  L ;4.3;      ;     LDG
 1995 ;   12; 24;  14;    29;  42.86 ;   -7.32 ;   15;       6 ;   4.6;  b ;4.5;      ;   IGN10
 1996 ;    2; 18;   1;    45;  42.83 ;    2.53 ;   11;       6 ;   5.6;  L ;5.3;      ;     LDG
 1996 ;    3; 31;   6;     8;  45.94 ;    7.40 ;     ;         ;   4.2;  w ;4.2;      ;   BBG05
